title	href	dek	author	publish_date	thumbnail	sponsor
The 10 Best Hair Creams to Keep Your Flow On Point, All Day Long	https://www.esquire.com/style/grooming/g26678810/best-hair-creams-for-men/	It's time to expand your horizons.	Christine Flammia	2019-03-06T16:18:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/hair-creams-1551822790.png?crop=1.00xw:1.00xh;0,0&resize=480:*	
13 Lotions That Will Save Your Sad, Cracked Feet	https://www.esquire.com/style/grooming/g26238222/best-foot-cream/	These foot creams will make your life a whole lot better.	Christine Flammia	2019-02-13T12:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/foot-cream-1549568323.png?crop=1.00xw:1.00xh;0,0&resize=480:*	
12 Hairsprays That'll Keep Any Style in Place	https://www.esquire.com/style/grooming/g26039533/best-hairspray-for-men/	It's the finishing touch you shouldn't leave off your checklist.	Christine Flammia	2019-01-28T11:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/singlemarket-indexcomp-hair-spray-1548451016.png?crop=1xw:1xh;center,top&resize=480:*	
The 10 Hair Gels That'll Keep Every Last Strand in Place	https://www.esquire.com/style/grooming/g25991810/best-hair-gel/	Keep your hair looking great all day long.	Christine Flammia	2019-01-22T21:41:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/hair-gel-lead-1548173696.jpg?crop=0.984xw:0.984xh;0,0&resize=480:*	
Gillette’s New Ad Is a Big Step for Men’s Grooming. We Still Need a Giant Leap.	https://www.esquire.com/style/grooming/a25905848/gillette-ad-video-toxic-masculinity/	Hyper masculinity in grooming marketing used to be unavoidable—but it’s time for it to disappear.	Jonathan Evans	2019-01-15T18:34:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/screen-shot-2019-01-15-at-12-36-05-pm-1547575651.png?crop=1.00xw:1.00xh;0,0&resize=480:*	
Beto O'Rourke's New Beard Is a Comforting Development	https://www.esquire.com/style/grooming/a25832448/beto-orourke-beard-better-than-ted-cruz/	Everyone's favorite Texas boy popped up on social media last night with some scruff.	Ben Boskovich	2019-01-09T16:44:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/dwckhofwwaac7ft-1547045151.jpg?crop=1.00xw:0.902xh;0,0.0202xh&resize=480:*	
David Beckham Makes Green Eyeshadow Good	https://www.esquire.com/style/grooming/a25802035/david-beckham-green-eyeshadow/	The man can disrupt even the most stable of beliefs.	Christine Flammia	2019-01-09T15:28:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/david-beckham-and-victoria-beckham-arrive-at-the-fashion-news-photo-1080525956-1547047698.jpg?crop=1.00xw:0.370xh;0,0.0295xh&resize=480:*	
John Travolta Has Finally Gone Full Bald	https://www.esquire.com/style/grooming/a25800186/john-travolta-bald-head/	I'm uncomforable and I like it.	Christine Flammia	2019-01-08T17:23:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/index-gettyimages-958767758-1546963547.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Ted Cruz's Once-Adequate Beard Has Evened Itself Out With the Inadequate Man It Rests Upon	https://www.esquire.com/style/grooming/a25737812/ted-cruz-beard-back-to-bad/	It's the result of simultaneously being too manicured and not tended to enough.	Ben Boskovich	2019-01-03T21:45:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/gettyimages-1076675292.jpg?crop=1.00xw:0.718xh;0,0.0842xh&resize=480:*	
The 14 Best Nail Clippers to Keep You Looking Presentable	https://www.esquire.com/style/grooming/g25619080/best-nail-clippers/	It's time to get a good pair.	Christine Flammia	2018-12-28T14:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-nail-clipper-1545252214.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The 10 Best Pomades For Very Good Hair	https://www.esquire.com/style/grooming/g25631445/best-pomade/	Here's how to keep your style on point.	Christine Flammia	2018-12-25T11:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/pomade-index-1547570337.jpg?crop=0.984xw:0.984xh;0,0&resize=480:*	
An Expert Explains What the Hell Is Happening With Stephen Miller's 'Hair'	https://www.esquire.com/style/grooming/a25607791/stephen-miller-hair-face-the-nation/	That's not his natural hairline, folks.	Jonathan Evans	2018-12-17T22:27:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/stephen-miller-hair-1545083607.jpg?crop=1xw:1xh;center,top&resize=480:*	
Damnit, Ted Cruz's Beard Looks Tolerable Now	https://www.esquire.com/style/grooming/a25558628/ted-cruz-beard-actually-looks-fine/	His greatest political opponent has always been his face. A few weeks off the razor has changed that.	Ben Boskovich	2018-12-12T17:19:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/screen-shot-2018-12-12-at-10-27-06-am-1544628525.png?crop=1.00xw:0.984xh;0,0.0157xh&resize=480:*	
The Cologne for Men Who Don’t Like Cologne	https://www.esquire.com/style/grooming/a25350887/guess-1981-cologne-endorsement/	Guess 1981 is your perfect starter scent.	Leah Melby Clinton	2018-12-01T12:45:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/hdm119918esqendorsement5417-edit-1543615734.jpg?crop=0.965xw:0.724xh;0.0353xw,0.173xh&resize=480:*	The Endorsement
The 10 Best Face Scrubs for Clearer Skin This Fall	https://www.esquire.com/style/grooming/g25139482/best-face-scrub-for-men/	Get clearer skin this fall.	Christine Flammia	2018-11-16T14:24:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-face-scrub-1542321981.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The 13 Best Waxes for a Great Hair Day	https://www.esquire.com/style/grooming/g24852411/best-hair-wax-for-men/	It's hard to beat a good hair wax.	Christine Flammia	2018-11-09T17:57:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-hair-wax-1541780513.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
This Self-Cleaning Electric Razor Just Got a Whole Lot Cheaper	https://www.esquire.com/style/grooming/a24735311/braun-electric-smart-razor-sale/	Save $120 now on this highly-reviewed smart razor.	Mario Abad	2018-11-06T15:33:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/screen-shot-2018-11-02-at-10-58-44-am-1541170742.png?crop=1.00xw:0.957xh;0,0.0428xh&resize=480:*	
The 2018 Esquire Grooming Awards	https://www.esquire.com/style/grooming/a23556093/best-grooming-products-for-men-2018/	From skincare to hair styling to everything else, here’s the best stuff to keep in your bathroom.	Jonathan Evans and Christine Flammia	2018-10-24T11:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-1540325870.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Keeping Your Teeth White Is Actually Pretty Easy These Days	https://www.esquire.com/style/grooming/g22027812/how-to-whiten-teeth/	You just need a few essential steps.	Christine Flammia	2018-10-12T11:58:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/white-teeth-lead-1530568709.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Kit Harington Explains Why the Right Fragrance Is a Very Powerful Thing	https://www.esquire.com/style/grooming/a23286103/kit-harington-dolce-and-gabbana-fragrance-cologne/	The Game of Thrones star is the face of Dolce & Gabbana's latest scent.	Christine Flammia	2018-10-03T17:59:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-gettyimages-818888262-1538513108.jpg?crop=1.00xw:0.752xh;0,0.132xh&resize=480:*	
Gillette's Heated Razor Is Basically an At-Home Hot-Towel Shave	https://www.esquire.com/style/grooming/a23289260/gillette-heated-razor/	No need for a trip to the barber for this.	Christine Flammia	2018-09-18T21:46:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-gillette-razor-1537286949.jpg?crop=1xw:1xh;center,top&resize=480:*	
Jamie Dornan Is Not a 9-to-5 Kind of Guy	https://www.esquire.com/style/grooming/a23085337/jamie-dornan-hugo-boss-fragrance/	The actor's life is all over the place. That's how he likes it.	Christine Flammia	2018-09-11T20:43:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-gettyimages-926987372-1536690128.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
10 Concealers for Faking Good Skin	https://www.esquire.com/style/grooming/g22867481/best-concealer-for-men/	This makes all the difference.	Christine Flammia	2018-09-03T14:45:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-concealer-1535581235.jpg?crop=1xw:1xh;center,top&resize=480:*	
Adam Sandler Has a Beautiful Mustache. Let's Talk About It.	https://www.esquire.com/style/grooming/a22852817/adam-sandler-jennifer-aniston-photo/	Someone's putting Miracle Gro on that man's upper lip.	Justin Kirkland	2018-08-28T19:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/spl5018708-010mod-1535476956.jpg?crop=1xw:0.75xh;center,top&resize=480:*	
The Right Hair Brushes for Every Head of Hair	https://www.esquire.com/style/grooming/g22718174/best-mens-hair-brushes/	Whether your locks are straight and flat or thick and curly.	Christine Flammia	2018-08-14T13:13:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/hairbrush-lead-1534197463.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Fall Smells Good. So Do These 11 Essential Fall Colognes.	https://www.esquire.com/style/grooming/g2486/fall-fragrance/	These are the best scents to get now and wear when the temperature dips.	Esquire Editors	2018-08-09T16:13:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/fall-fragrance-lead-1533764918.jpg?crop=1xw:1xh;center,top&resize=480:*	Nordstrom 1901
This High-End Deodorant Makes Me Feel Richer Than I Actually Am	https://www.esquire.com/style/grooming/a22685577/corpus-naturals-deodorant/	Corpus Naturals finally has me amped about deodorant.	Jon Roth	2018-08-09T13:53:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/01-c-line-up-w-1533821271.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Soap on a Rope Isn't Just a Gimmick, It's a Damn Good Grooming Tool	https://www.esquire.com/style/grooming/g22626334/best-soap-on-rope/	And you should have it in your shower.	Christine Flammia	2018-08-03T18:01:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-soap-on-a-rope-1533242046.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The Best Conditioners for Every Head of Hair	https://www.esquire.com/style/grooming/g22746874/best-hair-conditioner-for-men/	The right product makes all the difference.	Christine Flammia	2018-07-30T13:47:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-conditioner-1534430756.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Kevin Love Has Salt and Pepper Hair Now, So I Also Have Salt and Pepper Hair Now	https://www.esquire.com/style/grooming/a22142422/kevin-love-gray-hair-grooming/	The man is national treasure.	Christine Flammia	2018-07-13T20:38:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-gettyimages-997400368-1531503564.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Here's How to Get Away With Washing Your Hair Less	https://www.esquire.com/style/grooming/g22063341/dry-shampoo-for-men/	Dry shampoo is all you need.	Christine Flammia	2018-07-10T13:01:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/dry-shampoo-lead-02-1530817636.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Zac Efron Has Dreadlocks Now, Apparently	https://www.esquire.com/style/grooming/a22071428/zac-efron-dreadlocks-hair/	What are you doing, Zac?	Christine Flammia	2018-07-06T14:35:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/efron-gettyimages-684785250-1530886153.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
14 Essential Grooming Products for Every Summer Getaway	https://www.esquire.com/style/grooming/g3405/best-mens-travel-toiletries/	Here's how to make your daily routine perfectly travel-friendly.	Christine Flammia	2018-07-02T17:36:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-comp-travel-grooming-1530114753.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The Best Grooming Products That Cost Less Than $25	https://www.esquire.com/style/grooming/g3335/grooming-products-under-25/	Look better on the cheap.	Christine Flammia	2018-06-22T16:01:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/cheapgrooming-lead-1529681974.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Jonah Hill's New Pink Hair Is So Perfectly 'Jonah Hill'	https://www.esquire.com/style/grooming/a21613929/jonah-hill-pink-hair/	You do you, J.	Jonathan Evans	2018-06-19T14:47:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/jonah-1526303296.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
5 Essential Colognes That'll Always Be in Style	https://www.esquire.com/style/grooming/a21290785/mens-cologne-endorsement/	You need a good scent—and you can't go wrong with any of these.	Jonathan Evans	2018-06-13T12:30:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/tile-1528840227.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	The Endorsement
Why Louis Vuitton's Long-Anticipated Fragrance Collection Was Worth the Wait	https://www.esquire.com/style/grooming/a21097332/louis-vuitton-fragrance-collection/	Perfumer Jacques Cavallier Belletrud fills us in.	Jon Roth	2018-06-06T16:57:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/vuitton-fragrance-1528303706.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The 14 Best Grooming Products to Get You Through Summer	https://www.esquire.com/style/grooming/g3473/best-grooming-products-summer-men/	Don't let the heat ruin your look.	Christine Flammia	2018-06-06T12:55:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/summer-skincare-lead-1528135866.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Salt Spray Is Exactly What Your Hair Is Missing	https://www.esquire.com/style/grooming/a21088752/salt-spray-haircare-endorsement/	It's the secret grooming weapon you need this summer.	Jonathan Evans	2018-06-06T10:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/tile-1528737081.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	The Endorsement
Ashton Kutcher Tells Conan What He Did to Successfully Combat Hair Loss	https://www.esquire.com/style/grooming/a21085672/ashton-kutcher-hair-loss-avodart/	He says he stopped taking the medication when he and wife Mila Kunis decided to start a family.	Eileen Reslen	2018-06-05T18:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/gettyimages-824453686-1528210439.jpg?crop=1.00xw:0.752xh;0,0.118xh&resize=480:*	
How to Grow (and Maintain) a Truly Great Beard	https://www.esquire.com/style/grooming/advice/a26176/beard-care/	Keep it soft and manageable with these tips.	Esquire Editors	2018-06-04T20:19:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/es-060418-beard-maintenance-1528143066.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The 9 Best Razors for a Clean-Shaven Summer	https://www.esquire.com/style/grooming/g20898909/best-razor-for-men-to-buy-now/	R.I.P. beards.	Christine Flammia	2018-05-31T10:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/razors-lead-1527613323.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The Best Natural Deodorants Are Kind to Your Skin and Your Clothes. Plus, They Actually Work.	https://www.esquire.com/style/grooming/a20956980/natural-deodorants-baxter-malin-goetz-oars-alps-endorsement/	You don't need a bunch of harsh chemicals to smell good.	Jonathan Evans	2018-05-30T10:00:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/tile-1527633239.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Prince Harry, Royal Badass, Wore His Uniform With a Beard for His Wedding	https://www.esquire.com/style/grooming/a20753522/prince-harry-royal-wedding-beard-facial-hair-uniform/	For his nuptials with Meghan Markle, he wore the Blues and Royals dress uniform—and kept the facial hair.	Christine Flammia	2018-05-19T11:22:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/harry-beard-1526729463.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
Hey, Prince Harry. Please Keep Your Beard for the Wedding.	https://www.esquire.com/style/grooming/a20716890/prince-harry-beard-facial-hair-royal-wedding/	I'm not ready to say goodbye.	Christine Flammia	2018-05-19T11:20:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/option-01-gettyimages-1526480047.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The 10 Best Sunscreens to Keep Your Skin Un-Burned This Summer	https://www.esquire.com/style/grooming/advice/g3311/best-sunscreen/	"Because the words ""old catcher's mitt"" shouldn't be used to describe your face."	Esquire Editors	2018-05-10T19:19:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/es-050718-spf-1525732130.jpg?crop=1xw:1xh;center,top&resize=480:*	
14 Ways to Upgrade Your Spring Grooming Routine	https://www.esquire.com/style/grooming/g3315/spring-grooming-products/	Time to restock your medicine cabinet.	Christine Flammia	2018-05-01T12:45:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/lead-comp-spring-grooming-1525134732.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
The Facial Hair in 'Avengers: Infinity War,' Ranked From Acceptable to Egregious	https://www.esquire.com/style/grooming/g20106646/marvel-cinematic-universe-facial-hair-mcu-avengers/	Tony, put down the razor.	Jonathan Evans	2018-04-30T21:02:00Z	https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/avengers-1525120093.jpg?crop=1.00xw:1.00xh;0,0&resize=480:*	
